unique.split,parent.split,host,parent.host
34,unassigned_region-SPLIT1,34,unassigned_region
15,34,15,34
467,15,467,15
801,467,801,467
292,15,292,15
669,unassigned_region-SPLIT2,669,unassigned_region
27,unassigned_region-SPLIT2,27,unassigned_region
147,unassigned_region-SPLIT2,147,unassigned_region
462,unassigned_region-SPLIT3,462,unassigned_region
181,unassigned_region-SPLIT3,181,unassigned_region
858,34,858,34
346,34,346,34
73,34,73,34
145,73,145,73
748,unassigned_region-SPLIT4,748,unassigned_region
98,unassigned_region-SPLIT4,98,unassigned_region
788,73,788,73
648,34,648,34
906,unassigned_region-SPLIT5,906,unassigned_region
13-SPLIT1,unassigned_region-SPLIT5,13,unassigned_region
976,13-SPLIT1,976,13
69,unassigned_region-SPLIT5,69,unassigned_region
537,unassigned_region-SPLIT5,537,unassigned_region
13-SPLIT2,537,13,537
200,unassigned_region-SPLIT5,200,unassigned_region
831,200,831,200
595,unassigned_region-SPLIT5,595,unassigned_region
377,unassigned_region-SPLIT5,377,unassigned_region
92,377,92,377
566,377,566,377
224,unassigned_region-SPLIT1,224,unassigned_region
75,224,75,224
221,75,221,75
369,75,369,75
105,75,105,75
170,75,170,75
697,75,697,75
204,224,204,224
795,unassigned_region-SPLIT1,795,unassigned_region
10-SPLIT1,unassigned_region-SPLIT1,10,unassigned_region
952,10-SPLIT1,952,10
733,10-SPLIT1,733,10
189,unassigned_region-SPLIT1,189,unassigned_region
455,unassigned_region-SPLIT1,455,unassigned_region
830,455,830,455
516,unassigned_region-SPLIT1,516,unassigned_region
36,516,36,516
5,36,5,36
191,5,191,5
64,5,64,5
515,36,515,36
643-SPLIT1,36,643,36
643-SPLIT2,36,643,36
10-SPLIT2,unassigned_region-SPLIT1,10,unassigned_region
26,10-SPLIT2,26,10
539,26,539,26
72,unassigned_region-SPLIT6,72,unassigned_region
334,unassigned_region-SPLIT6,334,unassigned_region
113,unassigned_region-SPLIT1,113,unassigned_region
262,363,262,363
363,unassigned_region-SPLIT1,363,unassigned_region
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,15,unassigned_region,15
unassigned_region-SPLIT3,15,unassigned_region,15
unassigned_region-SPLIT4,73,unassigned_region,73
unassigned_region-SPLIT5,224,unassigned_region,224
unassigned_region-SPLIT6,10-SPLIT2,unassigned_region,10
