unique.split,parent.split,host,parent.host
358,unassigned_region-SPLIT2,358,unassigned_region
587-SPLIT2,unassigned_region-SPLIT2,587,unassigned_region
324-SPLIT1,587-SPLIT2,324,587
851-SPLIT1,324-SPLIT1,851,324
851-SPLIT2,324-SPLIT1,851,324
587-SPLIT1,324-SPLIT1,587,324
303,587-SPLIT2,303,587
324-SPLIT2,587-SPLIT2,324,587
691,587-SPLIT2,691,587
888,691,888,691
293,691,293,691
168,691,168,691
373,741,373,741
741,unassigned_region-SPLIT1,741,unassigned_region
117,unassigned_region-SPLIT3,117,unassigned_region
103,unassigned_region-SPLIT3,103,unassigned_region
728,103,728,103
63,103,63,103
47,unassigned_region-SPLIT4,47,unassigned_region
254,unassigned_region-SPLIT4,254,unassigned_region
458,unassigned_region-SPLIT4,458,unassigned_region
131,741,131,741
425,741,425,741
242,741,242,741
356,unassigned_region-SPLIT5,356,unassigned_region
609,unassigned_region-SPLIT5,609,unassigned_region
85,609,85,609
167-SPLIT1,422,167,422
422,unassigned_region-SPLIT1,422,unassigned_region
661-SPLIT1,unassigned_region-SPLIT1,661,unassigned_region
162,661-SPLIT1,162,661
776,unassigned_region-SPLIT6,776,unassigned_region
668,unassigned_region-SPLIT6,668,unassigned_region
347-SPLIT1,unassigned_region-SPLIT1,347,unassigned_region
661-SPLIT2,unassigned_region-SPLIT1,661,unassigned_region
110,661-SPLIT2,110,661
54,unassigned_region-SPLIT1,54,unassigned_region
167-SPLIT2,54,167,54
347-SPLIT2,unassigned_region-SPLIT7,347,unassigned_region
409,unassigned_region-SPLIT7,409,unassigned_region
167-SPLIT3,54,167,54
347-SPLIT3,54,347,54
563,347-SPLIT3,563,347
368,563,368,563
331,347-SPLIT3,331,347
174,331,174,331
858,331,858,331
489,858,489,858
742,858,742,858
355,858,355,858
221,858,221,858
141-SPLIT1,unassigned_region-SPLIT8,141,unassigned_region
440-SPLIT1,unassigned_region-SPLIT8,440,unassigned_region
180,unassigned_region-SPLIT8,180,unassigned_region
276,331,276,331
440-SPLIT2,276,440,276
440-SPLIT3,unassigned_region-SPLIT9,440,unassigned_region
116,unassigned_region-SPLIT9,116,unassigned_region
141-SPLIT2,331,141,331
147,331,147,331
707,331,707,331
734,347-SPLIT3,734,347
322-SPLIT1,734,322,734
322-SPLIT2,734,322,734
653,unassigned_region-SPLIT10,653,unassigned_region
347-SPLIT4,unassigned_region-SPLIT10,347,unassigned_region
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,741,unassigned_region,741
unassigned_region-SPLIT3,741,unassigned_region,741
unassigned_region-SPLIT4,103,unassigned_region,103
unassigned_region-SPLIT5,741,unassigned_region,741
unassigned_region-SPLIT6,661-SPLIT1,unassigned_region,661
unassigned_region-SPLIT7,54,unassigned_region,54
unassigned_region-SPLIT8,331,unassigned_region,331
unassigned_region-SPLIT9,331,unassigned_region,331
unassigned_region-SPLIT10,54,unassigned_region,54
