unique.split,parent.split,host,parent.host
716-SPLIT1,unassigned_region-SPLIT1,716,unassigned_region
337,unassigned_region-SPLIT2,337,unassigned_region
377,unassigned_region-SPLIT2,377,unassigned_region
455,716-SPLIT1,455,716
162,716-SPLIT1,162,716
481,unassigned_region-SPLIT3,481,unassigned_region
392,unassigned_region-SPLIT3,392,unassigned_region
803,unassigned_region-SPLIT3,803,unassigned_region
134-SPLIT1,602,134,602
602,716-SPLIT1,602,716
134-SPLIT2,602,134,602
554,716-SPLIT1,554,716
184-SPLIT2,unassigned_region-SPLIT1,184,unassigned_region
335-SPLIT1,unassigned_region-SPLIT4,335,unassigned_region
457-SPLIT1,unassigned_region-SPLIT5,457,unassigned_region
444,unassigned_region-SPLIT5,444,unassigned_region
858-SPLIT1,unassigned_region-SPLIT4,858,unassigned_region
184-SPLIT1,unassigned_region-SPLIT4,184,unassigned_region
241-SPLIT2,184-SPLIT2,241,184
505-SPLIT1,241-SPLIT2,505,241
505-SPLIT2,unassigned_region-SPLIT6,505,unassigned_region
241-SPLIT1,unassigned_region-SPLIT6,241,unassigned_region
858-SPLIT2,241-SPLIT2,858,241
975-SPLIT1,858-SPLIT2,975,858
975-SPLIT2,858-SPLIT2,975,858
335-SPLIT2,unassigned_region-SPLIT7,335,unassigned_region
505-SPLIT3,unassigned_region-SPLIT7,505,unassigned_region
457-SPLIT2,unassigned_region-SPLIT7,457,unassigned_region
716-SPLIT2,unassigned_region-SPLIT1,716,unassigned_region
89,716-SPLIT2,89,716
892,unassigned_region-SPLIT8,892,unassigned_region
17,unassigned_region-SPLIT9,17,unassigned_region
137,unassigned_region-SPLIT10,137,unassigned_region
306,unassigned_region-SPLIT10,306,unassigned_region
956,unassigned_region-SPLIT9,956,unassigned_region
702,unassigned_region-SPLIT9,702,unassigned_region
285,unassigned_region-SPLIT9,285,unassigned_region
229,unassigned_region-SPLIT8,229,unassigned_region
96,229,96,229
460,229,460,229
204,229,204,229
171,229,171,229
36,229,36,229
714,229,714,229
331,229,331,229
182,unassigned_region-SPLIT11,182,unassigned_region
722,unassigned_region-SPLIT11,722,unassigned_region
594,229,594,229
369-SPLIT1,unassigned_region-SPLIT12,369,unassigned_region
164,unassigned_region-SPLIT12,164,unassigned_region
369-SPLIT2,229,369,229
58,unassigned_region-SPLIT13,58,unassigned_region
123,unassigned_region-SPLIT13,123,unassigned_region
125,89,125,89
677,89,677,89
57,716-SPLIT2,57,716
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,716-SPLIT1,unassigned_region,716
unassigned_region-SPLIT3,716-SPLIT1,unassigned_region,716
unassigned_region-SPLIT4,241-SPLIT2,unassigned_region,241
unassigned_region-SPLIT5,858-SPLIT1,unassigned_region,858
unassigned_region-SPLIT6,858-SPLIT2,unassigned_region,858
unassigned_region-SPLIT7,858-SPLIT2,unassigned_region,858
unassigned_region-SPLIT8,89,unassigned_region,89
unassigned_region-SPLIT9,229,unassigned_region,229
unassigned_region-SPLIT10,17,unassigned_region,17
unassigned_region-SPLIT11,229,unassigned_region,229
unassigned_region-SPLIT12,229,unassigned_region,229
unassigned_region-SPLIT13,229,unassigned_region,229
