unique.split,parent.split,host,parent.host
158,unassigned_region-SPLIT1,158,unassigned_region
161,376,161,376
376,unassigned_region-SPLIT2,376,unassigned_region
421,unassigned_region-SPLIT2,421,unassigned_region
243,unassigned_region-SPLIT3,243,unassigned_region
410,unassigned_region-SPLIT3,410,unassigned_region
148,421,148,421
733,421,733,421
9,421,9,421
723,158,723,158
648,unassigned_region-SPLIT4,648,unassigned_region
314,unassigned_region-SPLIT4,314,unassigned_region
189,unassigned_region-SPLIT5,189,unassigned_region
406,unassigned_region-SPLIT5,406,unassigned_region
594,406,594,406
162,406,162,406
694,unassigned_region-SPLIT6,694,unassigned_region
62,unassigned_region-SPLIT6,62,unassigned_region
248,406,248,406
527,406,527,406
326,406,326,406
536,406,536,406
190,297,190,297
297,406,297,406
464,297,464,297
512,297,512,297
387,297,387,297
203,297,203,297
384,unassigned_region-SPLIT7,384,unassigned_region
313,unassigned_region-SPLIT7,313,unassigned_region
407,406,407,406
379,407,379,407
296,406,296,406
618,406,618,406
583,406,583,406
15,158,15,158
901,15,901,15
3,901,3,901
611-SPLIT1,572,611,572
572,unassigned_region-SPLIT1,572,unassigned_region
937-SPLIT1,572,937,572
240-SPLIT1,unassigned_region-SPLIT8,240,unassigned_region
998,240-SPLIT1,998,240
132,unassigned_region-SPLIT8,132,unassigned_region
494-SPLIT1,unassigned_region-SPLIT9,494,unassigned_region
937-SPLIT2,unassigned_region-SPLIT9,937,unassigned_region
279-SPLIT1,unassigned_region-SPLIT9,279,unassigned_region
240-SPLIT2,572,240,572
494-SPLIT2,unassigned_region-SPLIT1,494,unassigned_region
937-SPLIT3,494-SPLIT2,937,494
930-SPLIT1,494-SPLIT2,930,494
611-SPLIT2,494-SPLIT2,611,494
895,611-SPLIT2,895,611
680,611-SPLIT2,680,611
279-SPLIT2,unassigned_region-SPLIT1,279,unassigned_region
930-SPLIT2,unassigned_region-SPLIT1,930,unassigned_region
639,930-SPLIT2,639,930
714,unassigned_region-SPLIT10,714,unassigned_region
315,unassigned_region-SPLIT10,315,unassigned_region
333,930-SPLIT2,333,930
611-SPLIT3,unassigned_region-SPLIT1,611,unassigned_region
915,611-SPLIT3,915,611
141,unassigned_region-SPLIT1,141,unassigned_region
359,unassigned_region-SPLIT1,359,unassigned_region
240-SPLIT3,unassigned_region-SPLIT1,240,unassigned_region
978,240-SPLIT3,978,240
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,158,unassigned_region,158
unassigned_region-SPLIT3,421,unassigned_region,421
unassigned_region-SPLIT4,158,unassigned_region,158
unassigned_region-SPLIT5,158,unassigned_region,158
unassigned_region-SPLIT6,406,unassigned_region,406
unassigned_region-SPLIT7,407,unassigned_region,407
unassigned_region-SPLIT8,572,unassigned_region,572
unassigned_region-SPLIT9,572,unassigned_region,572
unassigned_region-SPLIT10,930-SPLIT2,unassigned_region,930
