unique.split,parent.split,host,parent.host
636-SPLIT1,unassigned_region-SPLIT2,636,unassigned_region
350,unassigned_region-SPLIT2,350,unassigned_region
636-SPLIT2,350,636,350
636-SPLIT3,350,636,350
177,unassigned_region-SPLIT2,177,unassigned_region
174-SPLIT1,unassigned_region-SPLIT1,174,unassigned_region
334,174-SPLIT1,334,174
59-SPLIT1,174-SPLIT1,59,174
854-SPLIT1,174-SPLIT1,854,174
636-SPLIT4,174-SPLIT1,636,174
355,unassigned_region-SPLIT3,355,unassigned_region
854-SPLIT2,355,854,355
59-SPLIT2,unassigned_region-SPLIT3,59,unassigned_region
228,59-SPLIT2,228,59
854-SPLIT3,unassigned_region-SPLIT1,854,unassigned_region
854-SPLIT4,unassigned_region-SPLIT1,854,unassigned_region
62-SPLIT1,854-SPLIT4,62,854
174-SPLIT2,854-SPLIT4,174,854
453,unassigned_region-SPLIT1,453,unassigned_region
46,453,46,453
62-SPLIT2,unassigned_region-SPLIT4,62,unassigned_region
174-SPLIT3,unassigned_region-SPLIT4,174,unassigned_region
211,unassigned_region-SPLIT5,211,unassigned_region
37-SPLIT1,211,37,211
37-SPLIT2,unassigned_region-SPLIT5,37,unassigned_region
174-SPLIT4,62-SPLIT3,174,62
62-SPLIT3,453,62,453
551,62-SPLIT3,551,62
367,62-SPLIT3,367,62
795,453,795,453
107,unassigned_region-SPLIT1,107,unassigned_region
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,174-SPLIT1,unassigned_region,174
unassigned_region-SPLIT3,174-SPLIT1,unassigned_region,174
unassigned_region-SPLIT4,453,unassigned_region,453
unassigned_region-SPLIT5,453,unassigned_region,453
