unique.split,parent.split,host,parent.host
468-SPLIT1,300-SPLIT1,468,300
592-SPLIT1,468-SPLIT1,592,468
592-SPLIT2,468-SPLIT1,592,468
300-SPLIT1,unassigned_region-SPLIT1,300,unassigned_region
265,300-SPLIT1,265,300
186,unassigned_region-SPLIT2,186,unassigned_region
104,unassigned_region-SPLIT2,104,unassigned_region
301,unassigned_region-SPLIT2,301,unassigned_region
429,unassigned_region-SPLIT3,429,unassigned_region
570,626,570,626
60,626,60,626
626,unassigned_region-SPLIT3,626,unassigned_region
6,626,6,626
54,626,54,626
556,626,556,626
369,300-SPLIT1,369,300
143-SPLIT1,unassigned_region-SPLIT1,143,unassigned_region
201,468-SPLIT3,201,468
390,468-SPLIT3,390,468
468-SPLIT3,unassigned_region-SPLIT1,468,unassigned_region
147,unassigned_region-SPLIT4,147,unassigned_region
673,147,673,147
160,147,160,147
488-SPLIT1,160,488,160
488-SPLIT2,160,488,160
373,147,373,147
171,unassigned_region-SPLIT5,171,unassigned_region
867,unassigned_region-SPLIT5,867,unassigned_region
722,unassigned_region-SPLIT4,722,unassigned_region
387,unassigned_region-SPLIT6,387,unassigned_region
811,unassigned_region-SPLIT6,811,unassigned_region
704,811,704,811
483,468-SPLIT3,483,468
77,unassigned_region-SPLIT7,77,unassigned_region
24,unassigned_region-SPLIT7,24,unassigned_region
49,unassigned_region-SPLIT7,49,unassigned_region
115,468-SPLIT3,115,468
996,468-SPLIT3,996,468
953,unassigned_region-SPLIT8,953,unassigned_region
468-SPLIT2,953,468,953
947,70,947,70
70,468-SPLIT2,70,468
665,70,665,70
106,70,106,70
949,unassigned_region-SPLIT8,949,unassigned_region
605,949,605,949
90-SPLIT1,unassigned_region-SPLIT8,90,unassigned_region
141,unassigned_region-SPLIT1,141,unassigned_region
300-SPLIT2,141,300,141
163-SPLIT1,unassigned_region-SPLIT9,163,unassigned_region
90-SPLIT2,unassigned_region-SPLIT9,90,unassigned_region
254-SPLIT1,34,254,34
34,141,34,141
336-SPLIT1,34,336,34
143-SPLIT2,34,143,34
254-SPLIT2,34,254,34
163-SPLIT2,34,163,34
181-SPLIT1,127,181,127
955,unassigned_region-SPLIT10,955,unassigned_region
839,unassigned_region-SPLIT10,839,unassigned_region
31-SPLIT1,127,31,127
127,141,127,141
163-SPLIT3,127,163,127
163-SPLIT4,141,163,141
31-SPLIT2,141,31,141
181-SPLIT2,unassigned_region-SPLIT1,181,unassigned_region
199,unassigned_region-SPLIT1,199,unassigned_region
624,unassigned_region-SPLIT1,624,unassigned_region
251,unassigned_region-SPLIT1,251,unassigned_region
856,unassigned_region-SPLIT1,856,unassigned_region
336-SPLIT2,unassigned_region-SPLIT1,336,unassigned_region
393,unassigned_region-SPLIT1,393,unassigned_region
325-SPLIT2,unassigned_region-SPLIT1,325,unassigned_region
90-SPLIT3,325-SPLIT2,90,325
134,325-SPLIT2,134,325
366,325-SPLIT2,366,325
744,366,744,366
644,unassigned_region-SPLIT11,644,unassigned_region
174,unassigned_region-SPLIT11,174,unassigned_region
900,325-SPLIT2,900,325
325-SPLIT1,unassigned_region-SPLIT12,325,unassigned_region
125,unassigned_region-SPLIT12,125,unassigned_region
993,unassigned_region-SPLIT12,993,unassigned_region
600,unassigned_region-SPLIT12,600,unassigned_region
913,325-SPLIT2,913,325
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,300-SPLIT1,unassigned_region,300
unassigned_region-SPLIT3,300-SPLIT1,unassigned_region,300
unassigned_region-SPLIT4,468-SPLIT3,unassigned_region,468
unassigned_region-SPLIT5,147,unassigned_region,147
unassigned_region-SPLIT6,468-SPLIT3,unassigned_region,468
unassigned_region-SPLIT7,468-SPLIT3,unassigned_region,468
unassigned_region-SPLIT8,468-SPLIT3,unassigned_region,468
unassigned_region-SPLIT9,141,unassigned_region,141
unassigned_region-SPLIT10,181-SPLIT1,unassigned_region,181
unassigned_region-SPLIT11,325-SPLIT2,unassigned_region,325
unassigned_region-SPLIT12,900,unassigned_region,900
