unique.split,parent.split,host,parent.host
349,unassigned_region-SPLIT1,349,unassigned_region
109-SPLIT1,unassigned_region-SPLIT1,109,unassigned_region
85,109-SPLIT1,85,109
454,85,454,85
487,85,487,85
3,unassigned_region-SPLIT1,3,unassigned_region
429,109-SPLIT2,429,109
565,429,565,429
133,unassigned_region-SPLIT2,133,unassigned_region
198-SPLIT2,unassigned_region-SPLIT2,198,unassigned_region
364,198-SPLIT2,364,198
198-SPLIT1,364,198,364
807,565,807,565
403,565,403,565
109-SPLIT2,unassigned_region-SPLIT1,109,unassigned_region
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,565,unassigned_region,565
