unique.split,parent.split,host,parent.host
361,unassigned_region-SPLIT1,361,unassigned_region
247-SPLIT1,52,247,52
846,unassigned_region-SPLIT2,846,unassigned_region
0,unassigned_region-SPLIT2,0,unassigned_region
52,unassigned_region-SPLIT1,52,unassigned_region
928,52,928,52
36,52,36,52
69,52,69,52
952,69,952,69
212,52,212,52
247-SPLIT2,unassigned_region-SPLIT1,247,unassigned_region
247-SPLIT3,125,247,125
254-SPLIT1,unassigned_region-SPLIT3,254,unassigned_region
58,unassigned_region-SPLIT3,58,unassigned_region
66,58,66,58
75,125,75,125
357,unassigned_region-SPLIT4,357,unassigned_region
254-SPLIT2,357,254,357
51-SPLIT1,357,51,357
51-SPLIT2,unassigned_region-SPLIT4,51,unassigned_region
165,75,165,75
254-SPLIT3,75,254,75
125,unassigned_region-SPLIT1,125,unassigned_region
389-SPLIT1,125,389,125
389-SPLIT2,125,389,125
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,52,unassigned_region,52
unassigned_region-SPLIT3,75,unassigned_region,75
unassigned_region-SPLIT4,75,unassigned_region,75
