unique.split,parent.split,host,parent.host
148-SPLIT1,unassigned_region-SPLIT1,148,unassigned_region
165,148-SPLIT1,165,148
550,165,550,165
863,440,863,440
771,440,771,440
440,165,440,165
248,440,248,440
34,440,34,440
620,440,620,440
883,440,883,440
100,unassigned_region-SPLIT2,100,unassigned_region
274,100,274,100
276-SPLIT1,274,276,274
276-SPLIT2,100,276,100
241,unassigned_region-SPLIT2,241,unassigned_region
372,unassigned_region-SPLIT3,372,unassigned_region
905,unassigned_region-SPLIT3,905,unassigned_region
586,157,586,157
119,157,119,157
157,unassigned_region-SPLIT3,157,unassigned_region
145,157,145,157
195,157,195,157
229,unassigned_region-SPLIT4,229,unassigned_region
129,unassigned_region-SPLIT4,129,unassigned_region
190,157,190,157
116,157,116,157
335,157,335,157
772,157,772,157
437,157,437,157
830,unassigned_region-SPLIT5,830,unassigned_region
247,830,247,830
128,247,128,247
146,247,146,247
897,unassigned_region-SPLIT6,897,unassigned_region
347,unassigned_region-SPLIT6,347,unassigned_region
325,830,325,830
170,unassigned_region-SPLIT5,170,unassigned_region
412,165,412,165
835,412,835,412
315,148-SPLIT1,315,148
148-SPLIT2,unassigned_region-SPLIT1,148,unassigned_region
837,unassigned_region-SPLIT7,837,unassigned_region
599,837,599,837
555-SPLIT2,unassigned_region-SPLIT7,555,unassigned_region
968,555-SPLIT2,968,555
466,313,466,313
308-SPLIT1,466,308,466
308-SPLIT2,466,308,466
873,313,873,313
313,unassigned_region-SPLIT8,313,unassigned_region
585,313,585,313
417,585,417,585
197,417,197,417
808,unassigned_region-SPLIT9,808,unassigned_region
734,unassigned_region-SPLIT9,734,unassigned_region
24,417,24,417
555-SPLIT1,500,555,500
500,unassigned_region-SPLIT8,500,unassigned_region
147,unassigned_region-SPLIT8,147,unassigned_region
308-SPLIT3,555-SPLIT2,308,555
321,308-SPLIT3,321,308
491,555-SPLIT2,491,555
714,491,714,491
67,148-SPLIT2,67,148
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,165,unassigned_region,165
unassigned_region-SPLIT3,241,unassigned_region,241
unassigned_region-SPLIT4,157,unassigned_region,157
unassigned_region-SPLIT5,165,unassigned_region,165
unassigned_region-SPLIT6,247,unassigned_region,247
unassigned_region-SPLIT7,148-SPLIT2,unassigned_region,148
unassigned_region-SPLIT8,555-SPLIT2,unassigned_region,555
unassigned_region-SPLIT9,417,unassigned_region,417
