unique.split,parent.split,host,parent.host
295-SPLIT1,unassigned_region-SPLIT1,295,unassigned_region
31,unassigned_region-SPLIT1,31,unassigned_region
146-SPLIT2,57-SPLIT1,146,57
969,146-SPLIT2,969,146
840,146-SPLIT2,840,146
146-SPLIT1,840,146,840
57-SPLIT1,unassigned_region-SPLIT1,57,unassigned_region
704-SPLIT1,unassigned_region-SPLIT1,704,unassigned_region
385,unassigned_region-SPLIT1,385,unassigned_region
918-SPLIT1,517-SPLIT1,918,517
517-SPLIT1,156,517,156
156,unassigned_region-SPLIT1,156,unassigned_region
132,unassigned_region-SPLIT2,132,unassigned_region
96,unassigned_region-SPLIT2,96,unassigned_region
146-SPLIT3,unassigned_region-SPLIT2,146,unassigned_region
340-SPLIT1,unassigned_region-SPLIT2,340,unassigned_region
135,unassigned_region-SPLIT3,135,unassigned_region
340-SPLIT2,unassigned_region-SPLIT3,340,unassigned_region
382,unassigned_region-SPLIT4,382,unassigned_region
140,382,140,382
719,unassigned_region-SPLIT4,719,unassigned_region
122-SPLIT1,719,122,719
517-SPLIT2,122-SPLIT1,517,122
122-SPLIT2,719,122,719
340-SPLIT3,unassigned_region-SPLIT4,340,unassigned_region
122-SPLIT3,unassigned_region-SPLIT4,122,unassigned_region
150,unassigned_region-SPLIT5,150,unassigned_region
57-SPLIT2,unassigned_region-SPLIT5,57,unassigned_region
191,57-SPLIT2,191,57
146-SPLIT4,unassigned_region-SPLIT6,146,unassigned_region
345-SPLIT1,unassigned_region-SPLIT6,345,unassigned_region
498-SPLIT1,57-SPLIT2,498,57
109-SPLIT1,unassigned_region-SPLIT7,109,unassigned_region
146-SPLIT5,109-SPLIT1,146,109
918-SPLIT2,109-SPLIT1,918,109
498-SPLIT2,unassigned_region-SPLIT7,498,unassigned_region
884,57-SPLIT2,884,57
321,884,321,884
768,unassigned_region-SPLIT9,768,unassigned_region
146-SPLIT6,768,146,768
205-SPLIT1,unassigned_region-SPLIT9,205,unassigned_region
194,unassigned_region-SPLIT8,194,unassigned_region
643-SPLIT1,194,643,194
643-SPLIT2,194,643,194
783,194,783,194
552,194,552,194
205-SPLIT2,unassigned_region-SPLIT8,205,unassigned_region
126,57-SPLIT2,126,57
146-SPLIT7,unassigned_region-SPLIT5,146,unassigned_region
517-SPLIT3,156,517,156
345-SPLIT2,unassigned_region-SPLIT1,345,unassigned_region
704-SPLIT2,345-SPLIT2,704,345
57-SPLIT3,345-SPLIT2,57,345
109-SPLIT2,unassigned_region-SPLIT1,109,unassigned_region
295-SPLIT2,unassigned_region-SPLIT1,295,unassigned_region
213,unassigned_region-SPLIT1,213,unassigned_region
532-SPLIT1,213,532,213
532-SPLIT2,213,532,213
273,213,273,213
204-SPLIT1,213,204,213
209-SPLIT1,unassigned_region-SPLIT10,209,unassigned_region
204-SPLIT2,unassigned_region-SPLIT10,204,unassigned_region
108-SPLIT3,213,108,213
450-SPLIT1,108-SPLIT1,450,108
108-SPLIT1,unassigned_region-SPLIT11,108,unassigned_region
209-SPLIT2,unassigned_region-SPLIT11,209,unassigned_region
450-SPLIT2,108-SPLIT3,450,108
209-SPLIT3,108-SPLIT3,209,108
401,unassigned_region-SPLIT12,401,unassigned_region
108-SPLIT2,401,108,401
164-SPLIT1,unassigned_region-SPLIT12,164,unassigned_region
164-SPLIT2,108-SPLIT3,164,108
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,156,unassigned_region,156
unassigned_region-SPLIT3,156,unassigned_region,156
unassigned_region-SPLIT4,156,unassigned_region,156
unassigned_region-SPLIT5,156,unassigned_region,156
unassigned_region-SPLIT6,57-SPLIT2,unassigned_region,57
unassigned_region-SPLIT7,57-SPLIT2,unassigned_region,57
unassigned_region-SPLIT8,321,unassigned_region,321
unassigned_region-SPLIT9,194,unassigned_region,194
unassigned_region-SPLIT10,108-SPLIT3,unassigned_region,108
unassigned_region-SPLIT11,450-SPLIT2,unassigned_region,450
unassigned_region-SPLIT12,108-SPLIT3,unassigned_region,108
