unique.split,parent.split,host,parent.host
141-SPLIT1,unassigned_region-SPLIT1,141,unassigned_region
300,unassigned_region-SPLIT2,300,unassigned_region
186,unassigned_region-SPLIT3,186,unassigned_region
104,unassigned_region-SPLIT3,104,unassigned_region
301,unassigned_region-SPLIT3,301,unassigned_region
556,626,556,626
626,300,626,300
429,626,429,626
54,626,54,626
570,626,570,626
60,626,60,626
6,626,6,626
369,300,369,300
468,unassigned_region-SPLIT2,468,unassigned_region
387,unassigned_region-SPLIT4,387,unassigned_region
704,unassigned_region-SPLIT4,704,unassigned_region
811,unassigned_region-SPLIT4,811,unassigned_region
483,468,483,468
147,unassigned_region-SPLIT5,147,unassigned_region
160,147,160,147
488,160,488,160
673,147,673,147
171,unassigned_region-SPLIT6,171,unassigned_region
867,unassigned_region-SPLIT6,867,unassigned_region
373,147,373,147
722,unassigned_region-SPLIT5,722,unassigned_region
390,468,390,468
201,468,201,468
592,468,592,468
949,468,949,468
605,949,605,949
70,468,70,468
665,70,665,70
106,70,106,70
947,70,947,70
953,468,953,468
996,468,996,468
115,468,115,468
77,unassigned_region-SPLIT7,77,unassigned_region
24,unassigned_region-SPLIT7,24,unassigned_region
49,unassigned_region-SPLIT7,49,unassigned_region
141-SPLIT2,unassigned_region-SPLIT1,141,unassigned_region
163-SPLIT1,unassigned_region-SPLIT8,163,unassigned_region
90-SPLIT1,unassigned_region-SPLIT8,90,unassigned_region
181-SPLIT1,141-SPLIT2,181,141
31-SPLIT1,254,31,254
254,unassigned_region-SPLIT9,254,unassigned_region
90-SPLIT2,unassigned_region-SPLIT10,90,unassigned_region
163-SPLIT2,unassigned_region-SPLIT10,163,unassigned_region
34-SPLIT1,unassigned_region-SPLIT10,34,unassigned_region
251,unassigned_region-SPLIT12,251,unassigned_region
624,unassigned_region-SPLIT12,624,unassigned_region
181-SPLIT2,unassigned_region-SPLIT11,181,unassigned_region
199,181-SPLIT2,199,181
839,unassigned_region-SPLIT13,839,unassigned_region
955,unassigned_region-SPLIT13,955,unassigned_region
336,unassigned_region-SPLIT11,336,unassigned_region
265,336,265,336
393,254,393,254
143,254,143,254
325,unassigned_region-SPLIT9,325,unassigned_region
913,325,913,325
31-SPLIT2,325,31,325
174,unassigned_region-SPLIT14,174,unassigned_region
644,unassigned_region-SPLIT14,644,unassigned_region
366,325,366,325
744,366,744,366
134,325,134,325
127-SPLIT1,325,127,325
993,unassigned_region-SPLIT15,993,unassigned_region
125,unassigned_region-SPLIT15,125,unassigned_region
900,unassigned_region-SPLIT15,900,unassigned_region
600,unassigned_region-SPLIT15,600,unassigned_region
34-SPLIT2,unassigned_region-SPLIT9,34,unassigned_region
856,unassigned_region-SPLIT9,856,unassigned_region
163-SPLIT3,unassigned_region-SPLIT16,163,unassigned_region
90-SPLIT3,127-SPLIT2,90,127
127-SPLIT2,unassigned_region-SPLIT16,127,unassigned_region
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,141-SPLIT1,unassigned_region,141
unassigned_region-SPLIT3,300,unassigned_region,300
unassigned_region-SPLIT4,468,unassigned_region,468
unassigned_region-SPLIT5,468,unassigned_region,468
unassigned_region-SPLIT6,147,unassigned_region,147
unassigned_region-SPLIT7,468,unassigned_region,468
unassigned_region-SPLIT8,141-SPLIT2,unassigned_region,141
unassigned_region-SPLIT9,141-SPLIT2,unassigned_region,141
unassigned_region-SPLIT10,254,unassigned_region,254
unassigned_region-SPLIT11,254,unassigned_region,254
unassigned_region-SPLIT12,181-SPLIT2,unassigned_region,181
unassigned_region-SPLIT13,181-SPLIT2,unassigned_region,181
unassigned_region-SPLIT14,325,unassigned_region,325
unassigned_region-SPLIT15,325,unassigned_region,325
unassigned_region-SPLIT16,141-SPLIT2,unassigned_region,141
