dataset,phylo_prec,phylo_rec,phylo_f1,tnet_prec,tnet_rec,tnet_f1
SEIR015_sl1000_mr025_nv5_4,0.919,0.68,0.782,0.909,0.6,0.723
SEIR015_sl1000_mr025_nv5_5,0.778,0.333,0.467,0.75,0.286,0.414
SEIR015_sl1000_mr025_nv5_6,0.958,0.371,0.535,0.87,0.323,0.471
SEIR015_sl1000_mr025_nv5_7,0.87,0.769,0.816,0.789,0.577,0.667
SEIR015_sl1000_mr025_nv5_8,0.941,0.696,0.8,0.833,0.652,0.732
SEIR015_sl1000_mr025_nv5_9,1,0.4,0.571,0.714,0.375,0.492
SEIR015_sl1000_mr05_nv10_1,0.917,0.647,0.759,0.769,0.588,0.667
SEIR015_sl1000_mr05_nv10_10,1,0.444,0.615,0.857,0.667,0.75
SEIR015_sl1000_mr05_nv10_11,0.667,0.25,0.364,0.6,0.375,0.462
SEIR015_sl1000_mr05_nv10_12,1,0.125,0.222,0.727,1,0.842
SEIR015_sl1000_mr05_nv10_13,0.978,0.738,0.841,0.98,0.82,0.893
SEIR015_sl1000_mr05_nv10_14,0.943,0.717,0.815,0.862,0.543,0.667
SEIR015_sl1000_mr05_nv10_15,1,0.545,0.706,0.875,0.636,0.737
SEIR015_sl1000_mr05_nv10_16,1,0.659,0.794,0.972,0.854,0.909
SEIR015_sl1000_mr05_nv10_17,0.95,0.551,0.697,0.9,0.783,0.837
SEIR015_sl1000_mr05_nv10_18,0.957,0.537,0.688,0.917,0.805,0.857
SEIR015_sl1000_mr05_nv10_19,1,0.531,0.694,0.931,0.844,0.885
SEIR015_sl1000_mr05_nv10_2,0.941,0.762,0.842,0.879,0.69,0.773
SEIR015_sl1000_mr05_nv10_20,0.9,0.439,0.59,0.833,0.244,0.377
SEIR015_sl1000_mr05_nv10_3,1,0.696,0.821,0.857,0.857,0.857
SEIR015_sl1000_mr05_nv10_4,1,0.594,0.745,0.8,0.75,0.774
SEIR015_sl1000_mr05_nv10_5,1,0.636,0.778,0.8,0.727,0.762
SEIR015_sl1000_mr05_nv10_6,1,0.833,0.909,0.955,0.7,0.808
SEIR015_sl1000_mr05_nv10_7,1,0.231,0.375,0.615,0.615,0.615
SEIR015_sl1000_mr05_nv10_8,1,0.75,0.857,0.897,0.722,0.8
SEIR015_sl1000_mr05_nv10_9,1,0.6,0.75,0.923,0.8,0.857
SEIR015_sl250_mr025_nv10_1,0.667,0.118,0.2,0.923,0.706,0.8
SEIR015_sl250_mr025_nv10_10,0.818,0.153,0.257,0.724,0.356,0.477
SEIR015_sl250_mr025_nv10_11,0.8,0.235,0.364,0.654,0.5,0.567
SEIR015_sl250_mr025_nv10_12,1,0.14,0.245,0.667,0.558,0.608
SEIR015_sl250_mr025_nv10_13,1,0.5,0.667,0.818,0.562,0.667
SEIR015_sl250_mr025_nv10_14,1,0.08,0.148,0.481,0.52,0.5
SEIR015_sl250_mr025_nv10_15,0.812,0.265,0.4,0.61,0.51,0.556
SEIR015_sl250_mr025_nv10_16,0,0,0,0.529,0.333,0.409
SEIR015_sl250_mr025_nv10_17,0,0,0,0,0,0
SEIR015_sl250_mr025_nv10_18,0,0,0,0.429,0.273,0.333
SEIR015_sl250_mr025_nv10_19,0.9,0.243,0.383,0.619,0.351,0.448
SEIR015_sl250_mr025_nv10_2,0.5,0.045,0.083,0.375,0.136,0.2
SEIR015_sl250_mr025_nv10_20,0.909,0.303,0.455,0.688,0.667,0.677
SEIR015_sl250_mr025_nv10_3,0,0,0,0.182,0.133,0.154
SEIR015_sl250_mr025_nv10_4,0.7,0.28,0.4,0.769,0.8,0.784
SEIR015_sl250_mr025_nv10_5,1,0.125,0.222,0.625,0.625,0.625
SEIR015_sl250_mr025_nv10_6,0.923,0.343,0.5,0.593,0.457,0.516
SEIR015_sl250_mr025_nv10_7,1,0.25,0.4,0.667,0.25,0.364
SEIR015_sl250_mr025_nv10_8,0.938,0.556,0.698,0.864,0.704,0.776
SEIR015_sl250_mr025_nv10_9,0.8,0.267,0.4,0.833,0.667,0.741
SEIR015_sl500_mr025_nv10_1,1,0.6,0.75,0.6,0.6,0.6
SEIR015_sl500_mr025_nv10_10,0.971,0.767,0.857,0.875,0.814,0.843
SEIR015_sl500_mr025_nv10_11,0,0,0,0.8,0.5,0.615
SEIR015_sl500_mr025_nv10_12,1,0.623,0.767,0.821,0.604,0.696
SEIR015_sl500_mr025_nv10_13,1,0.429,0.6,0.75,0.643,0.692
SEIR015_sl500_mr025_nv10_14,1,0.556,0.714,0.889,0.889,0.889
SEIR015_sl500_mr025_nv10_15,0.913,0.724,0.808,0.881,0.638,0.74
SEIR015_sl500_mr025_nv10_16,1,0.417,0.588,0.909,0.833,0.87
SEIR015_sl500_mr025_nv10_17,1,0.5,0.667,0.846,0.786,0.815
SEIR015_sl500_mr025_nv10_18,0.824,0.538,0.651,0.684,0.5,0.578
SEIR015_sl500_mr025_nv10_19,1,0.4,0.571,0.909,1,0.952
SEIR015_sl500_mr025_nv10_2,0.833,0.625,0.714,0.667,0.75,0.706
SEIR015_sl500_mr025_nv10_20,0.971,0.531,0.687,0.886,0.609,0.722
SEIR015_sl500_mr025_nv10_3,0.9,0.486,0.632,0.895,0.459,0.607
SEIR015_sl500_mr025_nv10_4,0.917,0.268,0.415,0.806,0.61,0.694
SEIR015_sl500_mr025_nv10_5,0.9,0.643,0.75,0.923,0.857,0.889
SEIR015_sl500_mr025_nv10_6,0.625,0.263,0.37,0.526,0.526,0.526
SEIR015_sl500_mr025_nv10_7,0.935,0.468,0.624,0.867,0.629,0.729
SEIR015_sl500_mr025_nv10_8,0.963,0.388,0.553,0.88,0.657,0.752
SEIR015_sl500_mr025_nv10_9,1,0.182,0.308,0.667,0.727,0.696
,0.905364285714286,0.521657142857143,0.6386,0.818357142857143,0.639585714285714,0.706135714285714
