unique.split,parent.split,host,parent.host
615-SPLIT1,unassigned_region-SPLIT1,615,unassigned_region
202,615-SPLIT1,202,615
486-SPLIT1,615-SPLIT1,486,615
386,615-SPLIT1,386,615
506,386,506,386
973,unassigned_region-SPLIT2,973,unassigned_region
16-SPLIT1,973,16,973
16-SPLIT2,unassigned_region-SPLIT2,16,unassigned_region
76,unassigned_region-SPLIT3,76,unassigned_region
145,76,145,76
16-SPLIT3,unassigned_region-SPLIT3,16,unassigned_region
587,615-SPLIT3,587,615
486-SPLIT2,587,486,587
615-SPLIT2,587,615,587
486-SPLIT3,615-SPLIT2,486,615
486-SPLIT4,587,486,587
615-SPLIT3,unassigned_region-SPLIT1,615,unassigned_region
486-SPLIT5,615-SPLIT3,486,615
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,386,unassigned_region,386
unassigned_region-SPLIT3,386,unassigned_region,386
