unique.split,parent.split,host,parent.host
373-SPLIT1,unassigned_region-SPLIT1,373,unassigned_region
681,unassigned_region-SPLIT2,681,unassigned_region
44-SPLIT1,unassigned_region-SPLIT2,44,unassigned_region
181,unassigned_region-SPLIT2,181,unassigned_region
4,unassigned_region-SPLIT2,4,unassigned_region
44-SPLIT2,unassigned_region-SPLIT3,44,unassigned_region
36,unassigned_region-SPLIT3,36,unassigned_region
373-SPLIT2,unassigned_region-SPLIT1,373,unassigned_region
800,373-SPLIT2,800,373
35,373-SPLIT2,35,373
68,373-SPLIT2,68,373
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,373-SPLIT1,unassigned_region,373
unassigned_region-SPLIT3,4,unassigned_region,4
