unique.split,parent.split,host,parent.host
67-SPLIT1,unassigned_region-SPLIT1,67,unassigned_region
100-SPLIT2,unassigned_region-SPLIT2,100,unassigned_region
274,100-SPLIT2,274,100
276-SPLIT1,274,276,274
276-SPLIT2,100-SPLIT2,276,100
100-SPLIT1,276-SPLIT2,100,276
157,241,157,241
229,unassigned_region-SPLIT3,229,unassigned_region
129,unassigned_region-SPLIT3,129,unassigned_region
586,157,586,157
145,unassigned_region-SPLIT4,145,unassigned_region
119,unassigned_region-SPLIT4,119,unassigned_region
195,unassigned_region-SPLIT4,195,unassigned_region
190,157,190,157
116,157,116,157
905,157,905,157
372,905,372,905
437,157,437,157
772,157,772,157
335,157,335,157
241,unassigned_region-SPLIT2,241,unassigned_region
165-SPLIT1,unassigned_region-SPLIT2,165,unassigned_region
412,unassigned_region-SPLIT5,412,unassigned_region
835,unassigned_region-SPLIT5,835,unassigned_region
148,67-SPLIT1,148,67
165-SPLIT2,unassigned_region-SPLIT6,165,unassigned_region
440,165-SPLIT2,440,165
883,440,883,440
620,unassigned_region-SPLIT7,620,unassigned_region
34,unassigned_region-SPLIT7,34,unassigned_region
863,440,863,440
248,440,248,440
771,440,771,440
550,165-SPLIT2,550,165
170,unassigned_region-SPLIT6,170,unassigned_region
830,unassigned_region-SPLIT6,830,unassigned_region
325,830,325,830
247-SPLIT1,830,247,830
897,unassigned_region-SPLIT8,897,unassigned_region
347,unassigned_region-SPLIT8,347,unassigned_region
128,247-SPLIT2,128,247
146,247-SPLIT2,146,247
247-SPLIT2,unassigned_region-SPLIT8,247,unassigned_region
315,148,315,148
837,unassigned_region-SPLIT1,837,unassigned_region
599,837,599,837
555-SPLIT2,unassigned_region-SPLIT1,555,unassigned_region
491,555-SPLIT2,491,555
714,491,714,491
308-SPLIT1,unassigned_region-SPLIT10,308,unassigned_region
585,unassigned_region-SPLIT10,585,unassigned_region
417,585,417,585
197,417,197,417
734,417,734,417
808,734,808,734
24,417,24,417
313,unassigned_region-SPLIT9,313,unassigned_region
466,313,466,313
308-SPLIT2,313,308,313
321,308-SPLIT2,321,308
147,unassigned_region-SPLIT9,147,unassigned_region
500,555-SPLIT2,500,555
555-SPLIT1,500,555,500
873,unassigned_region-SPLIT11,873,unassigned_region
308-SPLIT3,unassigned_region-SPLIT11,308,unassigned_region
968,555-SPLIT2,968,555
67-SPLIT2,unassigned_region-SPLIT1,67,unassigned_region
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,67-SPLIT1,unassigned_region,67
unassigned_region-SPLIT3,157,unassigned_region,157
unassigned_region-SPLIT4,157,unassigned_region,157
unassigned_region-SPLIT5,165-SPLIT1,unassigned_region,165
unassigned_region-SPLIT6,148,unassigned_region,148
unassigned_region-SPLIT7,440,unassigned_region,440
unassigned_region-SPLIT8,830,unassigned_region,830
unassigned_region-SPLIT9,500,unassigned_region,500
unassigned_region-SPLIT10,313,unassigned_region,313
unassigned_region-SPLIT11,500,unassigned_region,500
