dataset,phylo_prec,phylo_rec,phylo_f1,tnet_prec,tnet_rec,tnet_f1
SEIR015_sl1000_mr025_nv10_2,0.976,0.732,0.837,0.941,0.286,0.438
SEIR015_sl1000_mr025_nv10_20,1.0,0.375,0.545,1.0,0.5,0.667
SEIR015_sl1000_mr025_nv10_3,1.0,0.761,0.864,1.0,0.565,0.722
SEIR015_sl1000_mr025_nv10_4,0.972,0.795,0.875,0.958,0.523,0.676
SEIR015_sl1000_mr025_nv10_5,0.923,0.75,0.828,0.962,0.521,0.676
SEIR015_sl1000_mr025_nv10_6,0.93,0.87,0.899,1.0,0.478,0.647
SEIR015_sl1000_mr025_nv10_7,1.0,0.667,0.8,1.0,0.667,0.8
SEIR015_sl1000_mr025_nv10_8,1.0,0.7,0.824,1.0,0.65,0.788
SEIR015_sl1000_mr025_nv10_9,1.0,0.875,0.933,1.0,0.554,0.713
SEIR015_sl1000_mr025_nv20_1,1.0,0.6,0.75,1.0,0.4,0.571
SEIR015_sl1000_mr025_nv20_10,1.0,0.333,0.5,1.0,0.556,0.714
SEIR015_sl1000_mr025_nv20_11,1.0,0.692,0.818,0.889,0.615,0.727
SEIR015_sl1000_mr025_nv20_12,0.923,0.6,0.727,0.909,0.5,0.645
SEIR015_sl1000_mr025_nv20_13,1.0,0.222,0.364,0.875,0.778,0.824
SEIR015_sl1000_mr025_nv20_14,1.0,0.955,0.977,1.0,0.364,0.533
SEIR015_sl1000_mr025_nv20_15,1.0,0.375,0.545,1.0,0.375,0.545
SEIR015_sl1000_mr025_nv20_16,0.964,0.9,0.931,0.955,0.7,0.808
SEIR015_sl1000_mr025_nv20_17,0.978,0.804,0.882,0.967,0.518,0.674
SEIR015_sl1000_mr025_nv20_18,0.955,0.538,0.689,0.933,0.359,0.519
SEIR015_sl1000_mr025_nv20_19,0.667,0.182,0.286,0.833,0.455,0.588
SEIR015_sl1000_mr025_nv20_2,1.0,0.64,0.78,1.0,0.6,0.75
SEIR015_sl1000_mr025_nv20_20,0.923,0.632,0.75,0.75,0.474,0.581
SEIR015_sl1000_mr025_nv20_3,1.0,0.667,0.8,1.0,0.455,0.625
SEIR015_sl1000_mr025_nv20_4,1.0,0.758,0.862,0.917,0.333,0.489
SEIR015_sl1000_mr025_nv20_5,0.972,0.897,0.933,0.941,0.41,0.571
SEIR015_sl1000_mr025_nv20_6,0.944,0.447,0.607,0.957,0.579,0.721
SEIR015_sl1000_mr025_nv20_7,0.935,0.806,0.866,1.0,0.722,0.839
SEIR015_sl1000_mr025_nv20_8,0.958,0.687,0.8,0.975,0.582,0.729
SEIR015_sl1000_mr025_nv20_9,0.812,0.722,0.765,1.0,0.222,0.364
SEIR015_sl1000_mr025_nv5_1,1.0,0.357,0.526,1.0,0.143,0.25
SEIR015_sl1000_mr025_nv5_10,1.0,0.333,0.5,0.909,0.278,0.426
SEIR015_sl1000_mr025_nv5_11,0.971,0.723,0.829,0.938,0.319,0.476
SEIR015_sl1000_mr025_nv5_12,0.778,0.636,0.7,0.6,0.273,0.375
SEIR015_sl1000_mr025_nv5_13,1.0,0.677,0.808,1.0,0.323,0.488
SEIR015_sl1000_mr025_nv5_14,1.0,0.467,0.636,1.0,0.667,0.8
SEIR015_sl1000_mr025_nv5_15,0.957,0.677,0.793,0.957,0.338,0.5
SEIR015_sl1000_mr025_nv5_16,1.0,0.846,0.917,1.0,0.385,0.556
SEIR015_sl1000_mr025_nv5_17,0.968,0.732,0.833,1.0,0.415,0.586
SEIR015_sl1000_mr025_nv5_18,0.897,0.636,0.745,0.818,0.327,0.468
SEIR015_sl1000_mr025_nv5_19,1.0,0.182,0.308,1.0,0.182,0.308
SEIR015_sl1000_mr025_nv5_2,1.0,0.444,0.615,1.0,0.222,0.364
SEIR015_sl1000_mr025_nv5_20,1.0,0.61,0.758,1.0,0.293,0.453
SEIR015_sl1000_mr025_nv5_3,0.846,0.407,0.55,1.0,0.259,0.412
SEIR015_sl1000_mr025_nv5_4,0.919,0.68,0.782,0.824,0.28,0.418
SEIR015_sl1000_mr025_nv5_5,0.7,0.333,0.452,0.667,0.095,0.167
SEIR015_sl1000_mr025_nv5_6,0.958,0.371,0.535,0.909,0.161,0.274
SEIR015_sl1000_mr025_nv5_7,0.875,0.808,0.84,0.875,0.269,0.412
SEIR015_sl1000_mr025_nv5_8,1.0,0.696,0.821,1.0,0.348,0.516
SEIR015_sl1000_mr025_nv5_9,1.0,0.4,0.571,0.846,0.275,0.415
SEIR015_sl1000_mr05_nv10_1,0.917,0.647,0.759,0.833,0.294,0.435
SEIR015_sl1000_mr05_nv10_10,1.0,0.444,0.615,0.857,0.667,0.75
SEIR015_sl1000_mr05_nv10_11,0.667,0.25,0.364,0.667,0.25,0.364
SEIR015_sl1000_mr05_nv10_12,1.0,0.125,0.222,0.8,0.5,0.615
SEIR015_sl1000_mr05_nv10_13,1.0,0.77,0.87,1.0,0.639,0.78
SEIR015_sl1000_mr05_nv10_14,0.972,0.761,0.854,0.929,0.283,0.433
SEIR015_sl1000_mr05_nv10_15,1.0,0.545,0.706,1.0,0.091,0.167
SEIR015_sl1000_mr05_nv10_16,1.0,0.659,0.794,1.0,0.585,0.738
SEIR015_sl1000_mr05_nv10_17,0.974,0.551,0.704,0.968,0.435,0.6
SEIR015_sl1000_mr05_nv10_18,0.962,0.61,0.746,1.0,0.463,0.633
SEIR015_sl1000_mr05_nv10_19,1.0,0.5,0.667,1.0,0.531,0.694
SEIR015_sl1000_mr05_nv10_2,0.941,0.762,0.842,0.8,0.286,0.421
SEIR015_sl1000_mr05_nv10_20,0.85,0.415,0.557,0.625,0.122,0.204
SEIR015_sl1000_mr05_nv10_3,1.0,0.696,0.821,1.0,0.661,0.796
SEIR015_sl1000_mr05_nv10_4,1.0,0.594,0.745,1.0,0.312,0.476
SEIR015_sl1000_mr05_nv10_5,1.0,0.636,0.778,1.0,0.545,0.706
SEIR015_sl1000_mr05_nv10_6,1.0,0.833,0.909,1.0,0.4,0.571
SEIR015_sl1000_mr05_nv10_7,1.0,0.231,0.375,0.889,0.615,0.727
SEIR015_sl1000_mr05_nv10_8,1.0,0.778,0.875,0.95,0.528,0.679
SEIR015_sl1000_mr05_nv10_9,1.0,0.6,0.75,1.0,0.467,0.636
SEIR015_sl250_mr025_nv10_1,1.0,0.176,0.3,1.0,0.588,0.741
SEIR015_sl250_mr025_nv10_10,0.9,0.153,0.261,0.938,0.254,0.4
SEIR015_sl250_mr025_nv10_11,0.9,0.265,0.409,0.833,0.294,0.435
SEIR015_sl250_mr025_nv10_12,1.0,0.14,0.245,0.923,0.279,0.429
SEIR015_sl250_mr025_nv10_13,1.0,0.5,0.667,1.0,0.5,0.667
SEIR015_sl250_mr025_nv10_14,1.0,0.08,0.148,0.667,0.24,0.353
SEIR015_sl250_mr025_nv10_15,0.867,0.265,0.406,0.889,0.327,0.478
SEIR015_sl250_mr025_nv10_16,0,0,0,0.667,0.148,0.242
SEIR015_sl250_mr025_nv10_17,0,0,0,0.5,0.167,0.25
SEIR015_sl250_mr025_nv10_18,0,0,0,1.0,0.182,0.308
SEIR015_sl250_mr025_nv10_19,0.818,0.243,0.375,0.6,0.162,0.255
SEIR015_sl250_mr025_nv10_2,1.0,0.045,0.087,0.667,0.091,0.16
SEIR015_sl250_mr025_nv10_20,0.909,0.303,0.455,0.778,0.424,0.549
SEIR015_sl250_mr025_nv10_3,0,0,0,0.4,0.133,0.2
SEIR015_sl250_mr025_nv10_4,0.75,0.24,0.364,0.941,0.64,0.762
SEIR015_sl250_mr025_nv10_5,1.0,0.125,0.222,0.667,0.5,0.571
SEIR015_sl250_mr025_nv10_6,0.929,0.371,0.531,0.786,0.314,0.449
SEIR015_sl250_mr025_nv10_7,1.0,0.25,0.4,1.0,0.25,0.4
SEIR015_sl250_mr025_nv10_8,0.938,0.556,0.698,0.929,0.481,0.634
SEIR015_sl250_mr025_nv10_9,0.8,0.267,0.4,0.75,0.2,0.316
SEIR015_sl500_mr025_nv10_1,1.0,0.6,0.75,1.0,0.5,0.667
SEIR015_sl500_mr025_nv10_10,0.943,0.767,0.846,0.96,0.558,0.706
SEIR015_sl500_mr025_nv10_11,0,0,0,1.0,0.5,0.667
SEIR015_sl500_mr025_nv10_12,1.0,0.623,0.767,1.0,0.415,0.587
SEIR015_sl500_mr025_nv10_13,1.0,0.429,0.6,0.933,0.5,0.651
SEIR015_sl500_mr025_nv10_14,1.0,0.556,0.714,1.0,0.889,0.941
SEIR015_sl500_mr025_nv10_15,0.932,0.707,0.804,0.962,0.431,0.595
SEIR015_sl500_mr025_nv10_16,1.0,0.417,0.588,0.8,0.333,0.471
SEIR015_sl500_mr025_nv10_17,1.0,0.5,0.667,0.909,0.714,0.8
SEIR015_sl500_mr025_nv10_18,0.882,0.577,0.698,0.7,0.269,0.389
SEIR015_sl500_mr025_nv10_19,1.0,0.4,0.571,1.0,0.7,0.824
SEIR015_sl500_mr025_nv10_2,1.0,0.75,0.857,1.0,0.5,0.667
SEIR015_sl500_mr025_nv10_20,0.971,0.531,0.687,0.962,0.391,0.556
SEIR015_sl500_mr025_nv10_3,0.905,0.514,0.655,0.909,0.27,0.417
SEIR015_sl500_mr025_nv10_4,1.0,0.366,0.536,0.947,0.439,0.6
SEIR015_sl500_mr025_nv10_5,0.9,0.643,0.75,1.0,0.571,0.727
SEIR015_sl500_mr025_nv10_6,0.75,0.316,0.444,0.786,0.579,0.667
SEIR015_sl500_mr025_nv10_7,0.941,0.516,0.667,0.893,0.403,0.556
SEIR015_sl500_mr025_nv10_8,0.964,0.403,0.568,0.923,0.358,0.516
SEIR015_sl500_mr025_nv10_9,1.0,0.182,0.308,0.889,0.727,0.8
SEIR01_sl1000_mr0125_nv10_1,1.0,0.722,0.839,0.889,0.444,0.593
SEIR01_sl1000_mr0125_nv10_10,0.962,0.926,0.943,0.974,0.704,0.817
SEIR01_sl1000_mr0125_nv10_11,1.0,0.846,0.917,1.0,0.538,0.7
SEIR01_sl1000_mr0125_nv10_12,1.0,0.2,0.333,1.0,0.2,0.333
SEIR01_sl1000_mr0125_nv10_13,1.0,0.8,0.889,1.0,1.0,1.0
SEIR01_sl1000_mr0125_nv10_14,0.963,0.867,0.912,0.958,0.767,0.852
SEIR01_sl1000_mr0125_nv10_15,1.0,0.875,0.933,1.0,0.542,0.703
SEIR01_sl1000_mr0125_nv10_16,1.0,0.571,0.727,1.0,0.429,0.6
SEIR01_sl1000_mr0125_nv10_17,1.0,0.583,0.737,1.0,1.0,1.0
SEIR01_sl1000_mr0125_nv10_18,0.974,0.844,0.905,0.949,0.822,0.881
SEIR01_sl1000_mr0125_nv10_19,0.957,0.733,0.83,1.0,0.7,0.824
SEIR01_sl1000_mr0125_nv10_2,1.0,0.769,0.87,1.0,0.692,0.818
SEIR01_sl1000_mr0125_nv10_20,1.0,0.8,0.889,1.0,0.96,0.98
SEIR01_sl1000_mr0125_nv10_3,1.0,0.842,0.914,1.0,0.579,0.733
SEIR01_sl1000_mr0125_nv10_4,0.952,0.833,0.889,1.0,0.667,0.8
SEIR01_sl1000_mr0125_nv10_5,0.95,0.809,0.874,0.973,0.766,0.857
SEIR01_sl1000_mr0125_nv10_6,0.956,0.896,0.925,1.0,0.646,0.785
SEIR01_sl1000_mr0125_nv10_7,1.0,0.897,0.946,1.0,0.718,0.836
SEIR01_sl1000_mr0125_nv10_8,1.0,0.833,0.909,1.0,0.667,0.8
SEIR01_sl1000_mr0125_nv10_9,1.0,0.936,0.967,1.0,0.66,0.795
SEIR01_sl1000_mr025_nv10_1,0.958,0.821,0.885,0.938,0.536,0.682
SEIR01_sl1000_mr025_nv10_10,1.0,0.889,0.941,0.889,0.889,0.889
SEIR01_sl1000_mr025_nv10_11,1.0,0.829,0.906,0.964,0.771,0.857
SEIR01_sl1000_mr025_nv10_12,0.857,0.75,0.8,1.0,0.625,0.769
SEIR01_sl1000_mr025_nv10_13,0.944,0.85,0.895,0.875,0.35,0.5
SEIR01_sl1000_mr025_nv10_14,0.969,0.912,0.939,1.0,0.765,0.867
SEIR01_sl1000_mr025_nv10_15,1.0,1.0,1.0,1.0,0.8,0.889
SEIR01_sl1000_mr025_nv10_16,0.949,0.881,0.914,1.0,0.571,0.727
SEIR01_sl1000_mr025_nv10_17,0.925,0.822,0.871,1.0,0.622,0.767
SEIR01_sl1000_mr025_nv10_18,1.0,0.889,0.941,1.0,0.889,0.941
SEIR01_sl1000_mr025_nv10_19,0.92,0.78,0.844,0.973,0.61,0.75
SEIR01_sl1000_mr025_nv10_2,0.947,0.818,0.878,1.0,0.727,0.842
SEIR01_sl1000_mr025_nv10_20,1.0,0.882,0.938,1.0,0.765,0.867
SEIR01_sl1000_mr025_nv10_3,0.93,0.816,0.87,1.0,0.755,0.86
SEIR01_sl1000_mr025_nv10_4,1.0,0.827,0.905,1.0,0.692,0.818
SEIR01_sl1000_mr025_nv10_5,0.975,0.886,0.929,1.0,0.818,0.9
SEIR01_sl1000_mr025_nv10_6,1.0,0.857,0.923,1.0,0.857,0.923
SEIR01_sl1000_mr025_nv10_7,0.906,0.725,0.806,1.0,0.7,0.824
SEIR01_sl1000_mr025_nv10_8,0.909,0.741,0.816,1.0,0.778,0.875
SEIR01_sl1000_mr025_nv10_9,0.911,0.872,0.891,0.97,0.681,0.8
SEIR01_sl1000_mr025_nv20_1,0.931,0.844,0.885,1.0,0.719,0.836
SEIR01_sl1000_mr025_nv20_10,1.0,0.556,0.714,1.0,0.778,0.875
SEIR01_sl1000_mr025_nv20_11,1.0,0.4,0.571,1.0,1.0,1.0
SEIR01_sl1000_mr025_nv20_12,1.0,0.722,0.839,0.938,0.833,0.882
SEIR01_sl1000_mr025_nv20_13,0.918,0.776,0.841,1.0,0.776,0.874
SEIR01_sl1000_mr025_nv20_14,1.0,0.692,0.818,1.0,0.846,0.917
SEIR01_sl1000_mr025_nv20_15,1.0,0.87,0.93,0.947,0.783,0.857
SEIR01_sl1000_mr025_nv20_16,1.0,0.286,0.444,0.667,0.571,0.615
SEIR01_sl1000_mr025_nv20_17,0.952,0.8,0.87,0.95,0.76,0.844
SEIR01_sl1000_mr025_nv20_18,1.0,0.923,0.96,1.0,1.0,1.0
SEIR01_sl1000_mr025_nv20_19,1.0,0.962,0.981,1.0,0.962,0.981
SEIR01_sl1000_mr025_nv20_2,1.0,0.881,0.937,1.0,0.738,0.849
SEIR01_sl1000_mr025_nv20_20,1.0,0.71,0.83,0.947,0.581,0.72
SEIR01_sl1000_mr025_nv20_3,0.941,0.762,0.842,0.889,0.762,0.821
SEIR01_sl1000_mr025_nv20_4,1.0,0.875,0.933,1.0,1.0,1.0
SEIR01_sl1000_mr025_nv20_5,1.0,0.788,0.881,0.963,0.788,0.867
SEIR01_sl1000_mr025_nv20_6,1.0,0.909,0.952,1.0,1.0,1.0
SEIR01_sl1000_mr025_nv20_7,0.933,0.824,0.875,1.0,0.706,0.828
SEIR01_sl1000_mr025_nv20_8,1.0,0.8,0.889,1.0,1.0,1.0
SEIR01_sl1000_mr025_nv20_9,1.0,0.833,0.909,1.0,0.917,0.957
SEIR01_sl1000_mr025_nv5_1,0.886,0.756,0.816,1.0,0.634,0.776
SEIR01_sl1000_mr025_nv5_10,1.0,0.485,0.653,1.0,0.303,0.465
SEIR01_sl1000_mr025_nv5_11,0.9,0.474,0.621,1.0,0.474,0.643
SEIR01_sl1000_mr025_nv5_12,1.0,0.579,0.733,1.0,0.368,0.538
SEIR01_sl1000_mr025_nv5_13,1.0,0.667,0.8,1.0,0.833,0.909
SEIR01_sl1000_mr025_nv5_14,1.0,0.6,0.75,1.0,0.65,0.788
SEIR01_sl1000_mr025_nv5_15,0.92,0.852,0.885,1.0,0.63,0.773
SEIR01_sl1000_mr025_nv5_16,1.0,0.611,0.759,1.0,0.611,0.759
SEIR01_sl1000_mr025_nv5_17,1.0,0.818,0.9,1.0,0.818,0.9
SEIR01_sl1000_mr025_nv5_18,0.935,0.617,0.744,1.0,0.638,0.779
SEIR01_sl1000_mr025_nv5_19,0.982,0.948,0.965,1.0,0.724,0.84
SEIR01_sl1000_mr025_nv5_2,1.0,0.688,0.815,1.0,0.625,0.769
SEIR01_sl1000_mr025_nv5_20,1.0,0.708,0.829,1.0,0.5,0.667
SEIR01_sl1000_mr025_nv5_3,1.0,0.8,0.889,1.0,0.9,0.947
SEIR01_sl1000_mr025_nv5_4,0.844,0.76,0.8,1.0,0.62,0.765
SEIR01_sl1000_mr025_nv5_5,0.783,0.706,0.742,1.0,0.373,0.543
SEIR01_sl1000_mr025_nv5_6,1.0,1.0,1.0,1.0,0.75,0.857
SEIR01_sl1000_mr025_nv5_7,1.0,0.8,0.889,1.0,0.8,0.889
SEIR01_sl1000_mr025_nv5_8,0.95,0.826,0.884,1.0,0.652,0.789
SEIR01_sl1000_mr025_nv5_9,1.0,0.667,0.8,1.0,0.333,0.5
SEIR01_sl1000_mr05_nv10_1,1.0,0.846,0.917,1.0,0.692,0.818
SEIR01_sl1000_mr05_nv10_10,1.0,0.857,0.923,1.0,1.0,1.0
SEIR01_sl1000_mr05_nv10_11,0.96,0.75,0.842,0.917,0.688,0.786
SEIR01_sl1000_mr05_nv10_12,0.939,0.793,0.86,0.976,0.707,0.82
SEIR01_sl1000_mr05_nv10_13,1.0,0.875,0.933,1.0,0.5,0.667
SEIR01_sl1000_mr05_nv10_14,0.968,0.769,0.857,0.957,0.564,0.71
SEIR01_sl1000_mr05_nv10_15,0.929,0.812,0.867,1.0,0.875,0.933
SEIR01_sl1000_mr05_nv10_16,1.0,0.955,0.977,1.0,0.955,0.977
SEIR01_sl1000_mr05_nv10_17,1.0,0.955,0.977,1.0,0.636,0.778
SEIR01_sl1000_mr05_nv10_18,0.978,0.804,0.882,1.0,0.75,0.857
SEIR01_sl1000_mr05_nv10_19,0.667,0.286,0.4,0.75,0.429,0.545
SEIR01_sl1000_mr05_nv10_2,1.0,0.875,0.933,1.0,1.0,1.0
SEIR01_sl1000_mr05_nv10_20,0.977,0.808,0.884,0.974,0.731,0.835
SEIR01_sl1000_mr05_nv10_3,1.0,0.72,0.837,1.0,0.64,0.78
SEIR01_sl1000_mr05_nv10_4,1.0,0.545,0.706,0.9,0.818,0.857
SEIR01_sl1000_mr05_nv10_5,1.0,0.889,0.941,1.0,0.889,0.941
SEIR01_sl1000_mr05_nv10_6,0.971,0.85,0.907,0.96,0.6,0.738
SEIR01_sl1000_mr05_nv10_7,0.947,0.783,0.857,0.971,0.717,0.825
SEIR01_sl1000_mr05_nv10_8,1.0,0.875,0.933,1.0,1.0,1.0
SEIR01_sl1000_mr05_nv10_9,1.0,0.885,0.939,1.0,0.731,0.844
SEIR01_sl250_mr025_nv10_1,0.789,0.333,0.469,0.857,0.533,0.658
SEIR01_sl250_mr025_nv10_10,1.0,0.412,0.583,1.0,0.529,0.692
SEIR01_sl250_mr025_nv10_11,0.833,0.312,0.455,0.818,0.562,0.667
SEIR01_sl250_mr025_nv10_12,0.909,0.465,0.615,0.935,0.674,0.784
SEIR01_sl250_mr025_nv10_13,0.5,0.167,0.25,0.75,0.5,0.6
SEIR01_sl250_mr025_nv10_14,0.92,0.5,0.648,0.889,0.522,0.658
SEIR01_sl250_mr025_nv10_15,0,0,0,1.0,0.571,0.727
SEIR01_sl250_mr025_nv10_16,0.933,0.304,0.459,0.917,0.478,0.629
SEIR01_sl250_mr025_nv10_17,1.0,0.125,0.222,0.6,0.375,0.462
SEIR01_sl250_mr025_nv10_18,1.0,0.344,0.512,0.895,0.531,0.667
SEIR01_sl250_mr025_nv10_19,1.0,0.667,0.8,1.0,0.583,0.737
SEIR01_sl250_mr025_nv10_2,0.667,0.143,0.235,1.0,0.643,0.783
SEIR01_sl250_mr025_nv10_20,0.857,0.333,0.48,0.929,0.722,0.813
SEIR01_sl250_mr025_nv10_3,1.0,0.556,0.714,0.833,0.556,0.667
SEIR01_sl250_mr025_nv10_4,1.0,0.571,0.727,1.0,0.786,0.88
SEIR01_sl250_mr025_nv10_5,0.833,0.244,0.377,0.85,0.415,0.557
SEIR01_sl250_mr025_nv10_6,0.8,0.182,0.296,0.857,0.545,0.667
SEIR01_sl250_mr025_nv10_7,1.0,0.357,0.526,1.0,1.0,1.0
SEIR01_sl250_mr025_nv10_8,0.929,0.382,0.542,1.0,0.618,0.764
SEIR01_sl250_mr025_nv10_9,0.846,0.361,0.506,0.944,0.557,0.701
SEIR01_sl500_mr025_nv10_1,0.667,0.2,0.308,1.0,0.6,0.75
SEIR01_sl500_mr025_nv10_10,1.0,0.857,0.923,1.0,0.571,0.727
SEIR01_sl500_mr025_nv10_11,0.909,0.588,0.714,0.929,0.765,0.839
SEIR01_sl500_mr025_nv10_12,1.0,0.627,0.771,0.971,0.667,0.791
SEIR01_sl500_mr025_nv10_13,0.909,0.5,0.645,0.909,0.5,0.645
SEIR01_sl500_mr025_nv10_14,1.0,0.667,0.8,1.0,0.5,0.667
SEIR01_sl500_mr025_nv10_15,1.0,0.828,0.906,0.93,0.69,0.792
SEIR01_sl500_mr025_nv10_16,0.9,0.6,0.72,1.0,0.6,0.75
SEIR01_sl500_mr025_nv10_17,1.0,0.167,0.286,0.75,0.5,0.6
SEIR01_sl500_mr025_nv10_18,1.0,0.667,0.8,1.0,0.667,0.8
SEIR01_sl500_mr025_nv10_19,1.0,0.375,0.545,0.75,0.75,0.75
SEIR01_sl500_mr025_nv10_2,1.0,0.25,0.4,1.0,0.625,0.769
SEIR01_sl500_mr025_nv10_20,0.759,0.688,0.721,0.944,0.531,0.68
SEIR01_sl500_mr025_nv10_3,0.929,0.619,0.743,0.882,0.714,0.789
SEIR01_sl500_mr025_nv10_4,1.0,0.429,0.6,1.0,0.714,0.833
SEIR01_sl500_mr025_nv10_5,1.0,0.4,0.571,0.75,0.6,0.667
SEIR01_sl500_mr025_nv10_6,1.0,0.83,0.907,1.0,0.736,0.848
SEIR01_sl500_mr025_nv10_7,1.0,0.706,0.828,0.962,0.735,0.833
SEIR01_sl500_mr025_nv10_8,1.0,0.375,0.545,0.923,0.75,0.828
SEIR01_sl500_mr025_nv10_9,1.0,0.667,0.8,1.0,0.889,0.941
SIR003_sl1000_mr025_nv10_1,0.846,0.786,0.815,1.0,0.714,0.833
SIR003_sl1000_mr025_nv10_10,0.8,0.615,0.696,1.0,0.538,0.7
SIR003_sl1000_mr025_nv10_11,0.68,0.567,0.618,1.0,0.467,0.636
SIR003_sl1000_mr025_nv10_12,0.822,0.755,0.787,0.969,0.633,0.765
SIR003_sl1000_mr025_nv10_13,0.833,0.455,0.588,1.0,0.364,0.533
SIR003_sl1000_mr025_nv10_14,1.0,0.733,0.846,1.0,0.667,0.8
SIR003_sl1000_mr025_nv10_15,0.789,0.625,0.698,1.0,0.542,0.703
SIR003_sl1000_mr025_nv10_16,0.75,0.529,0.621,0.9,0.529,0.667
SIR003_sl1000_mr025_nv10_17,0.8,0.696,0.744,0.941,0.696,0.8
SIR003_sl1000_mr025_nv10_18,1.0,0.8,0.889,1.0,0.6,0.75
SIR003_sl1000_mr025_nv10_19,0.75,0.5,0.6,1.0,0.5,0.667
SIR003_sl1000_mr025_nv10_2,0.929,0.684,0.788,1.0,0.737,0.848
SIR003_sl1000_mr025_nv10_20,0.875,0.778,0.824,1.0,0.778,0.875
SIR003_sl1000_mr025_nv10_3,1.0,0.692,0.818,1.0,0.731,0.844
SIR003_sl1000_mr025_nv10_4,0.821,0.742,0.78,1.0,0.516,0.681
SIR003_sl1000_mr025_nv10_5,1.0,0.571,0.727,1.0,0.571,0.727
SIR003_sl1000_mr025_nv10_6,0.789,0.652,0.714,1.0,0.565,0.722
SIR003_sl1000_mr025_nv10_7,0.714,0.625,0.667,1.0,0.438,0.609
SIR003_sl1000_mr025_nv10_8,0.917,0.733,0.815,1.0,0.733,0.846
SIR003_sl1000_mr025_nv10_9,0.652,0.536,0.588,0.929,0.464,0.619
SIR003_sl1000_mr05_nv10_1,0.818,0.529,0.643,0.909,0.588,0.714
SIR003_sl1000_mr05_nv10_10,1.0,0.769,0.87,1.0,0.846,0.917
SIR003_sl1000_mr05_nv10_11,0.793,0.657,0.719,0.941,0.457,0.615
SIR003_sl1000_mr05_nv10_12,0.827,0.782,0.804,0.973,0.655,0.783
SIR003_sl1000_mr05_nv10_13,0.83,0.696,0.757,1.0,0.571,0.727
SIR003_sl1000_mr05_nv10_14,1.0,0.7,0.824,1.0,0.9,0.947
SIR003_sl1000_mr05_nv10_15,0.917,0.846,0.88,1.0,0.692,0.818
SIR003_sl1000_mr05_nv10_16,0.857,0.72,0.783,1.0,0.44,0.611
SIR003_sl1000_mr05_nv10_17,0.75,0.429,0.545,1.0,0.286,0.444
SIR003_sl1000_mr05_nv10_18,0.923,0.522,0.667,0.933,0.609,0.737
SIR003_sl1000_mr05_nv10_19,0.897,0.703,0.788,0.958,0.622,0.754
