unique.split,parent.split,host,parent.host
430,unassigned_region-SPLIT1,430,unassigned_region
781-SPLIT1,unassigned_region-SPLIT1,781,unassigned_region
89-SPLIT1,unassigned_region-SPLIT1,89,unassigned_region
584-SPLIT1,unassigned_region-SPLIT1,584,unassigned_region
223,unassigned_region-SPLIT1,223,unassigned_region
515-SPLIT1,unassigned_region-SPLIT1,515,unassigned_region
247,unassigned_region-SPLIT1,247,unassigned_region
763-SPLIT1,718-SPLIT1,763,718
801-SPLIT1,718-SPLIT1,801,718
718-SPLIT1,247,718,247
227-SPLIT1,718-SPLIT1,227,718
584-SPLIT2,unassigned_region-SPLIT2,584,unassigned_region
343-SPLIT1,unassigned_region-SPLIT2,343,unassigned_region
197-SPLIT1,unassigned_region-SPLIT2,197,unassigned_region
417-SPLIT1,unassigned_region-SPLIT2,417,unassigned_region
485,unassigned_region-SPLIT2,485,unassigned_region
227-SPLIT2,unassigned_region-SPLIT2,227,unassigned_region
801-SPLIT2,unassigned_region-SPLIT2,801,unassigned_region
89-SPLIT2,unassigned_region-SPLIT3,89,unassigned_region
227-SPLIT3,unassigned_region-SPLIT3,227,unassigned_region
515-SPLIT2,801-SPLIT2,515,801
763-SPLIT2,801-SPLIT2,763,801
92,unassigned_region-SPLIT4,92,unassigned_region
475,unassigned_region-SPLIT4,475,unassigned_region
696,unassigned_region-SPLIT4,696,unassigned_region
781-SPLIT2,unassigned_region-SPLIT4,781,unassigned_region
763-SPLIT3,unassigned_region-SPLIT4,763,unassigned_region
156,unassigned_region-SPLIT1,156,unassigned_region
24,unassigned_region-SPLIT5,24,unassigned_region
155,24,155,24
285,unassigned_region-SPLIT5,285,unassigned_region
46,unassigned_region-SPLIT5,46,unassigned_region
870,unassigned_region-SPLIT5,870,unassigned_region
294,unassigned_region-SPLIT5,294,unassigned_region
45,294,45,294
412,294,412,294
213,294,213,294
432,unassigned_region-SPLIT6,432,unassigned_region
505,unassigned_region-SPLIT6,505,unassigned_region
343-SPLIT2,unassigned_region-SPLIT7,343,unassigned_region
441,unassigned_region-SPLIT7,441,unassigned_region
138,unassigned_region-SPLIT7,138,unassigned_region
166,unassigned_region-SPLIT7,166,unassigned_region
145,156,145,156
801-SPLIT3,156,801,156
718-SPLIT2,unassigned_region-SPLIT8,718,unassigned_region
197-SPLIT2,unassigned_region-SPLIT8,197,unassigned_region
303,unassigned_region-SPLIT9,303,unassigned_region
644,unassigned_region-SPLIT9,644,unassigned_region
127,unassigned_region-SPLIT9,127,unassigned_region
428,unassigned_region-SPLIT9,428,unassigned_region
251,unassigned_region-SPLIT9,251,unassigned_region
80,unassigned_region-SPLIT9,80,unassigned_region
733,unassigned_region-SPLIT9,733,unassigned_region
498,156,498,156
417-SPLIT2,156,417,156
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,718-SPLIT1,unassigned_region,718
unassigned_region-SPLIT3,801-SPLIT2,unassigned_region,801
unassigned_region-SPLIT4,156,unassigned_region,156
unassigned_region-SPLIT5,156,unassigned_region,156
unassigned_region-SPLIT6,294,unassigned_region,294
unassigned_region-SPLIT7,156,unassigned_region,156
unassigned_region-SPLIT8,156,unassigned_region,156
unassigned_region-SPLIT9,156,unassigned_region,156
